disease_id	canonical_name	aliases	source	xref_doid	external_ids	fetch_date
MONDO:0010633	iris hypoplasia with glaucoma	iris hypoplasia with glaucoma	MONDO			2026-06-29
MONDO:0010634	jaundice, familial obstructive, of infancy	jaundice, familial obstructive, of infancy	MONDO			2026-06-29
MONDO:0010635	hypogonadotropic hypogonadism 1 with or without anosmia	ANOS1 hypogonadotropic hypogonadism|hypogonadotropic hypogonadism 1 with or without anosmia|hypogonadotropic hypogonadism 1 with or without anosmia (Kallmann syndrome 1), X-linked recessive|hypogonadotropic hypogonadism caused by mutation in ANOS1	MONDO	DOID:0090094		2026-06-29
MONDO:0010636	Kallmann syndrome with spastic paraplegia	Kallmann syndrome with spastic paraplegia	MONDO			2026-06-29
MONDO:0010637	keratosis follicularis spinulosa decalvans, X-linked	keratosis follicularis spinulosa decalvans, X-linked|keratosis follicularis spinulosa decalvans, X-linked, X-linked recessive	MONDO	DOID:0080754		2026-06-29
MONDO:0010638	keratosis follicularis-dwarfism-cerebral atrophy syndrome		MONDO			2026-06-29
MONDO:0010639	laryngeal abductor paralysis-intellectual disability syndrome	Plott syndrome	MONDO			2026-06-29
MONDO:0010640	Leber optic atrophy, susceptibility to	Leber hereditary optic neuropathy, modifier of, X-linked dominant|Leber optic atrophy, susceptibility to	MONDO			2026-06-29
MONDO:0010641	X-linked diffuse leiomyomatosis-Alport syndrome	Xq22.3 microdeletion syndrome	MONDO			2026-06-29
MONDO:0010642	Lesch-Nyhan phenotype with normal HGPRT	Lesch-Nyhan phenotype with normal HGPRT	MONDO			2026-06-29
MONDO:0010643	acute leukemia	acute leukaemia (disease)|acute leukemia|acute leukemia (disease)	MONDO	DOID:12603		2026-06-29
MONDO:0010644	proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis|proteinuria, low molecular weight, with hypercalciuric nephrocalcinosis, X-linked recessive	MONDO	DOID:0111815		2026-06-29
MONDO:0010645	oculocerebrorenal syndrome	Lowe disease|Lowe oculo-cerebro-renal syndrome|Lowe oculocerebrorenal syndrome|Lowe syndrome|Lowe syndrome, X-linked recessive|OCR|OCRL|oculo-cerebro-renal dystrophy|oculo-cerebro-renal syndrome|oculocerebrorenal dystrophy|oculocerebrorenal syndrome|oculocerebrorenal syndrome of Lowe|phosphatidylinositol 4,5-biphosphate 5-phosphatase deficiency	MONDO	DOID:1056		2026-06-29
MONDO:0010646	macular dystrophy, X-linked	macular dystrophy, X-linked	MONDO			2026-06-29
MONDO:0010647	spermatogenic failure, X-linked, 2	TEX11 azoospermia|azoospermia caused by mutation in TEX11|spermatogenic failure, X-linked, 2|spermatogenic failure, X-linked, 2, X-linked recessive|spermatogenic failure, X-linked, type 2	MONDO	DOID:0070185		2026-06-29
MONDO:0010648	major affective disorder 2	MAFD2|major affective disorder 2|major affective disorder 2, X-linked dominant	MONDO			2026-06-29
MONDO:0010649	isolated congenital megalocornea	congenital anterior megalophthalmia|isolated congenital megalocornea|megalocornea 1, X-linked, X-linked recessive	MONDO			2026-06-29
MONDO:0010650	Melnick-Needles syndrome	Melnick Needles Syndrome|Melnick-Needles osteodysplasty|Melnick-Needles syndrome|Melnick-Needles syndrome, X-linked dominant	MONDO	DOID:0111788		2026-06-29
MONDO:0010651	Menkes disease	MD|MNK|Menkes disease|Menkes kinky hair syndrome|Menkes kinky-hair syndrome|Menkes syndrome|Mk|Trichopoliodystrophy|X-linked copper deficiency|kinky hair disease|kinky hair syndrome|menkes disease, X-linked recessive|steely hair disease	MONDO	DOID:1838		2026-06-29
MONDO:0010652	X-linked intellectual disability-seizures-psoriasis syndrome	Tranebjaerg-Svejgaard syndrome	MONDO			2026-06-29
MONDO:0010653	Renpenning syndrome	Golabi-Ito-Hall syndrome|Renpenning syndrome|Renpenning syndrome type 1|Sutherland-Haan X-linked intellectual disability syndrome|Sutherland-Haan X-linked mental retardation syndrome|X-linked intellectual disability Renpenning type|X-linked intellectual disability due to PQBP1 mutations|X-linked intellectual disability with spastic diplegia|X-linked intellectual disability, Renpenning type|renpenning syndrome, X-linked recessive|syndromic X-linked intellectual disability 8	MONDO	DOID:0060179		2026-06-29
MONDO:0010654	Partington syndrome	Partington syndrome|Partington syndrome, X-linked recessive|Partington-Mulley syndrome|X-linked intellectual disability-dystonia-dysarthria syndrome	MONDO	DOID:14744		2026-06-29
MONDO:0010655	X-linked intellectual disability with marfanoid habitus	Lujan syndrome|Lujan-Fryns syndrome|Lujan-Fryns syndrome, X-linked recessive	MONDO	DOID:0080985		2026-06-29
MONDO:0010656	intellectual disability, X-linked 1	IQSEC2-related disorder|IQSEC2-related syndromic intellectual disability|MRX|MRX1|MRX78|intellectual developmental disorder, X-linked 1, X-linked dominant|intellectual disability, X-linked 1|mental retardation, X-linked 1|mental retardation, X-linked 18|mental retardation, X-linked 78|mental retardation, X-linked type 1	MONDO	DOID:0112038		2026-06-29
MONDO:0010657	methylmalonic acidemia with homocystinuria, type cblX	combined defect in adenosylcobalamin and methylcobalamin synthesis, type cblX|methylmalonic aciduria and homocysteinemia, cblx type, X-linked recessive|methylmalonic aciduria with homocystinuria, type cblX	MONDO	DOID:0111814		2026-06-29
MONDO:0010658	syndromic X-linked intellectual disability 12	X-linked intellectual disability, Wilson type|intellectual disability, X-linked, syndromic 12|mental retardation, X-linked, syndromic 12|syndromic X-linked intellectual disability type 12	MONDO	DOID:0060804		2026-06-29
MONDO:0010659	FRAXE intellectual disability	FRAXE intellectual disability|intellectual developmental disorder, X-linked 109, X-linked recessive|intellectual disability associated with fragile site FRAXE	MONDO	DOID:0080984		2026-06-29
MONDO:0010660	intellectual disability, X-linked 9	FTSJ1 non-syndromic X-linked intellectual disability|intellectual developmental disorder, X-linked 9, X-linked recessive|intellectual disability, X-linked 9|intellectual disability, X-linked type 9|mental retardation, X-linked type 9|non-syndromic X-linked intellectual disability caused by mutation in FTSJ1	MONDO	DOID:0112034		2026-06-29
MONDO:0010661	severe X-linked intellectual disability, Gustavson type		MONDO	DOID:0081123		2026-06-29
MONDO:0010662	paraplegia-intellectual disability-hyperkeratosis syndrome	Fitzsimmons-McLachlan-Gilbert syndrome	MONDO			2026-06-29
MONDO:0010663	intellectual disability-hypotonic facies syndrome, X-linked, 1	Carpenter-Waziri syndrome|Chudley Lowry Hoar syndrome|Chudley-Lowry syndrome|Chudley-Lowry-Hoar syndrome|Holmes-Gang syndrome|MRXHF1|SFMS|Smith-Fineman-Myers syndrome|X-linked intellectual disability-hypotonic face syndrome|XLMR-hypotonic facies syndrome|intellectual disability-hypotonic facies syndrome, X-linked, 1|intellectual disability-hypotonic facies syndrome, X-linked, type 1|mental retardation-hypotonic facies syndrome, X-linked, X-linked recessive|mental retardation-hypotonic facies syndrome, X-linked, type 1	MONDO	DOID:0080982		2026-06-29
MONDO:0010664	syndromic X-linked intellectual disability Snyder type	SRS|Snyder-Robinson Syndrome|Snyder-Robinson intellectual disability syndrome|Snyder-Robinson mental retardation syndrome|Snyder-Robinson syndrome|intellectual developmental disorder, X-linked syndromic, Snyder-Robinson type, X-linked recessive|intellectual disability, X-linked, Snyder-Robinson type|syndromic X-linked intellectual disability Snyder type	MONDO	DOID:0060802		2026-06-29
MONDO:0010665	Wilson-Turner syndrome	MRXS6|WTS|Wilson-Turner syndrome, X-linked recessive|X-linked intellectual disability-gynecomastia-obesity syndrome|intellectual disability, X-linked, syndromic 6|intellectual disability, X-linked, with gynecomastia and obesity|mental retardation, X-linked, syndromic 6|mental retardation, X-linked, with gynecomastia and obesity	MONDO	DOID:0060814		2026-06-29
MONDO:0010667	Prieto syndrome	Prieto syndrome, X-linked recessive|Prieto-Badia-Mulas syndrome|X-linked intellectual disability-dysmorphism-cerebral atrophy syndrome	MONDO	DOID:0060805		2026-06-29
MONDO:0010668	skeletal dysplasia-intellectual disability syndrome	Christian syndrome|mental retardation-skeletal dysplasia	MONDO			2026-06-29
MONDO:0010669	syndactyly type 8	FGF16 non-syndromic syndactyly|fusion of metacarpals 4 and 5|metacarpal 4-5 fusion, X-linked recessive|non-syndromic syndactyly caused by mutation in FGF16	MONDO	DOID:0111813		2026-06-29
MONDO:0010670	X-linked intellectual disability-spastic quadriparesis syndrome		MONDO			2026-06-29
MONDO:0010671	microphthalmia, syndromic 1	ANOP1, formerly|Lenz dysplasia|Lenz microphthalmia syndrome|MAA, formerly|MCOPS1|MCOPS4|MCOPS4, formerly|microphthalmia syndromic 4|microphthalmia with ankyloblepharon and intellectual disability|microphthalmia with ankyloblepharon and mental retardation|microphthalmia, syndromic 1|microphthalmia, syndromic 4, formerly|microphthalmia, syndromic type 1|syndromic microphthalmia type 4	MONDO	DOID:0111799		2026-06-29
MONDO:0010672	linear skin defects with multiple congenital anomalies	MCOPS7|MIDAS syndrome|MLS syndrome|linear skin defects with multiple congenital anomalies|linear skin defects with multiple congenital anomalies type 1|microphthalmia with linear skin defects syndrome|microphthalmia-dermal aplasia-sclerocornea syndrome|syndromic microphthalmia type 7	MONDO	DOID:0111875		2026-06-29
MONDO:0010673	modifier, X-linked, for Neurofunctional defects	modifier, X-linked, for Neurofunctional defects	MONDO			2026-06-29
MONDO:0010674	mucopolysaccharidosis type 2	Hunter syndrome|Hunter's syndrome|I2S deficiency|IDS deficiency|MPS 2|MPS II|MPS with skin involvement|MPS2|MPSII|Mucopolysaccharidosis Type II|SIDS deficiency|attenuated MPS (subtype; formerly known as mild MPS II)|iduronate 2-sulfatase deficiency|mucopolysaccharidosis II, X-linked recessive|mucopolysaccharidosis type 2|mucopolysaccharidosis type II|mucopolysaccharidosis with skin involvement|mucopolysaccharidosis, type 2|mucopolysaccharidosis, type II|severe MPS II|sulfoiduronate sulfatase deficiency	MONDO	DOID:12799		2026-06-29
MONDO:0010675	muscular dystrophy, cardiac type	muscular dystrophy, cardiac type	MONDO			2026-06-29
MONDO:0010676	muscular dystrophy, Hemizygous lethal type	muscular dystrophy, Hemizygous lethal type	MONDO			2026-06-29
MONDO:0010677	muscular dystrophy, Mabry type	muscular dystrophy, Mabry type	MONDO			2026-06-29
MONDO:0010678	muscular dystrophy, progressive Pectorodorsal	muscular dystrophy, progressive Pectorodorsal	MONDO			2026-06-29
MONDO:0010679	Duchenne muscular dystrophy	DMD|Duchenne muscular dystrophy|Duchenne muscular dystrophy, X-linked recessive|severe dystrophinopathy, Duchenne type	MONDO	DOID:11723		2026-06-29
MONDO:0010680	X-linked Emery-Dreifuss muscular dystrophy	Emerinopathy|Emery-Dreifuss muscular dystrophy, X-linked|X-linked Emery-Dreifuss muscular dystrophy	MONDO			2026-06-29
MONDO:0010681	myelolymphatic insufficiency	Myelolymphatic insufficiency	MONDO			2026-06-29
MONDO:0010683	X-linked myotubular myopathy	MTM|X-linked centronuclear myopathy|X-linked myotubular myopathy|XLCNM|XLMTM|centronuclear myopathy, X-linked|myotubular myopathy, X-linked, X-linked recessive	MONDO	DOID:0111225		2026-06-29
MONDO:0010684	X-linked myopathy with excessive autophagy	XMEA|myopathy, X-linked, with excessive autophagy, X-linked recessive|vacuolar myopathy	MONDO	DOID:0050760		2026-06-29
MONDO:0010685	myopia 1, X-linked	MYP1|myopia 1, X-linked|myopia-1, X-linked recessive	MONDO			2026-06-29
MONDO:0010686	N syndrome	N syndrome|NSX	MONDO	DOID:0050769		2026-06-29
MONDO:0010687	nephrolithiasis, X-linked recessive, with renal failure	nephrolithiasis, X-linked recessive, with renal failure|nephrolithiasis, type i, X-linked recessive	MONDO	DOID:0111798		2026-06-29
MONDO:0010688	hereditary sensory neuropathy X-linked		MONDO	DOID:0070159		2026-06-29
MONDO:0010689	Charcot-Marie-Tooth disease X-linked recessive 4	CMT4X|CMTX 4|CMTX4|COWCK|Charcot-Marie-Tooth disease X-linked recessive type 4|Charcot-Marie-Tooth disease with deafness and intellectual disability|Charcot-Marie-Tooth disease with deafness and mental retardation|Charcot-Marie-Tooth disease, X-linked recessive, 4|Cowchock syndrome, X-linked recessive|NADMR|NAMSD|X-linked Charcot-Marie-Tooth disease type 4|axonal motor sensory neuropathy with deafness and intellectual disability|cowchock syndrome	MONDO	DOID:0110212		2026-06-29
MONDO:0010690	congenital stationary night blindness 1A	CSNB1A|NYX congenital stationary night blindness|NYX-related congenital stationary night blindness|congenital stationary night blindness caused by mutation in NYX|congenital stationary night blindness type 1A|hemeralopia-myopia|myopia-night blindness|night blindness, congenital stationary (complete), 1A, X-linked, X-linked recessive|night blindness, congenital stationary, type 1A	MONDO	DOID:0110870		2026-06-29
MONDO:0010691	Norrie disease	Episkopi blindness|Norrie disease|Norrie disease, X-linked recessive|Norrie-Warburg disease|atrophia bulborum hereditaria	MONDO	DOID:0060844		2026-06-29
MONDO:0010692	nuclear ribonucleic acid	nuclear ribonucleic acid	MONDO			2026-06-29
MONDO:0010693	nystagmus 1, congenital, X-linked	FRMD7 congenital nystagmus|congenital nystagmus caused by mutation in FRMD7|nystagmus 1, congenital, X-linked	MONDO	DOID:0111790		2026-06-29
MONDO:0010694	nystagmus, myoclonic	nystagmus, myoclonic	MONDO			2026-06-29
MONDO:0010695	occipital hair, white lock of	occipital hair, white lock of	MONDO			2026-06-29
MONDO:0010696	omphalocele, X-linked	omphalocele, X-linked	MONDO			2026-06-29
MONDO:0010697	ophthalmoplegia, external, and myopia	OPEM|ophthalmoplegia, external, and myopia	MONDO			2026-06-29
MONDO:0010698	optic atrophy 2	OPA2|non-Leber type optic atrophy with early-onset|optic atrophy 2|optic atrophy 2, X-linked|optic atrophy type 2	MONDO	DOID:0111443		2026-06-29
MONDO:0010699	Charcot-Marie-Tooth disease X-linked recessive 5	CMT5X|CMTX5|Charcot-Marie-Tooth disease X-linked recessive type 5|Charcot-Marie-Tooth disease, X-linked recessive, 5|Charcot-Marie-Tooth disease, X-linked recessive, 5, X-linked recessive|Charcot-Marie-Tooth disease, X-linked recessive, type 5|Charcot-Marie-Tooth neuropathy X type 5|Charcot-Marie-Tooth neuropathy, X-linked recessive, 5|Rosenberg Chutorian Syndrome|Rosenberg-Chutorian syndrome|X-linked Charcot-Marie-Tooth disease type 5|familial opticoacoustic nerve degeneration and polyneuropathy|optic atrophy, polyneuropathy, and deafness|optic atrophy, sensorineural hearing loss and polyneuropathy	MONDO	DOID:0110210		2026-06-29
MONDO:0010700	optic atrophy--spastic paraplegia syndrome	optic atrophy--spastic paraplegia syndrome	MONDO			2026-06-29
MONDO:0010702	orofaciodigital syndrome I	OFD syndrome 1|OFD1|OFDI|OFDS 1|OFDSI|Papillon-Leage and Psaume syndrome|Papillon-Léage-Psaume syndrome|Papillon-league-Psaume syndrome (formerly)|oral facial digital syndrome 1|oral facial digital syndrome type 1|oral-facial-digital syndrome 1|oral-facial-digital syndrome type 1|oral-facial-digital syndrome, type 1|orofaciodigital syndrome 1|orofaciodigital syndrome I|orofaciodigital syndrome i, X-linked dominant|orofaciodigital syndrome type 1|orofaciodigital syndrome type I	MONDO	DOID:0060316		2026-06-29
MONDO:0010703	ornithine carbamoyltransferase deficiency	OCT deficiency|OTC deficiency|OTCD|ornithine carbamoyltransferase deficiency|ornithine carbamoyltransferase deficiency disease|ornithine transcarbamylase deficiency	MONDO	DOID:9271		2026-06-29
MONDO:0010704	otopalatodigital syndrome type 1	OPD 1 syndrome|OPD I syndrome|OPD syndrome 1|OPD1|Taybi syndrome|oto-palato-digital syndrome type 1|otopalatodigital syndrome, type 1|otopalatodigital syndrome, type I|otopalatodigital syndrome, type I, X-linked dominant	MONDO	DOID:0111783		2026-06-29
MONDO:0010706	premature ovarian failure 1	FMR1 primary ovarian failure|fragile x-associated primary ovarian insufficiency|premature ovarian failure 1|premature ovarian failure type 1|primary ovarian failure caused by mutation in FMR1	MONDO	DOID:0080857		2026-06-29
MONDO:0010707	Paine syndrome	Paine syndrome	MONDO			2026-06-29
MONDO:0010708	Pallister-W syndrome	Pallister-W syndrome|W syndrome	MONDO			2026-06-29
MONDO:0010709	early-onset parkinsonism-intellectual disability syndrome	Laxova-Opitz syndrome|Waisman syndrome|Waisman syndrome, X-linked recessive|early-onset parkinsonism-intellectual disability syndrome	MONDO	DOID:0111781		2026-06-29
MONDO:0010710	Pierre Robin syndrome-faciodigital anomaly syndrome	Chitayat-Meunier-Hodgkinson syndrome|Pierre Robin sequence-faciodigital anomaly syndrome	MONDO			2026-06-29
MONDO:0010711	TARP syndrome	Pierre Robin sequence-congenital heart defect-talipes syndrome|Pierre Robin syndrome-congenital heart defect-talipes syndrome|TARP syndrome, X-linked recessive|talipes equinovarus-atrial septal defect-Robin sequence-persistence of the left superior vena cava syndrome|tarp syndrome	MONDO	DOID:0111780		2026-06-29
MONDO:0010712	panhypopituitarism, X-linked	panhypopituitarism, X-linked	MONDO	DOID:0111779		2026-06-29
MONDO:0010713	properdin deficiency, X-linked	properdin deficiency, X-linked|properdin deficiency, X-linked, X-linked recessive	MONDO	DOID:0111768		2026-06-29
MONDO:0010714	Pelizaeus-Merzbacher spectrum disorder	HLD1|PMD|Pelizaeus-Merzbacher brain sclerosis|Pelizaeus-Merzbacher disease|Pelizaeus-Merzbacher disease, X-linked recessive|Pelizaeus-Merzbacher spectrum disorder|Sudanophilic leukodystrophy, Paelizeus-Merzbacher type|diffuse familial brain sclerosis|sudanophilic leukodystrophy, Paelizeus-Merzbacher type	MONDO	DOID:3210		2026-06-29
MONDO:0010716	X-linked lethal multiple pterygium syndrome	lethal multiple pterygium syndrome, X-linked	MONDO			2026-06-29
MONDO:0010717	pyruvate dehydrogenase E1-alpha deficiency	PDHAD|pyruvate dehydrogenase E1-alpha deficiency|pyruvate dehydrogenase complex E1 component subunit alpha deficiency|pyruvate dehydrogenase e1-alpha deficiency, X-linked dominant	MONDO			2026-06-29
MONDO:0010718	absent radius-anogenital anomalies syndrome		MONDO			2026-06-29
MONDO:0010719	radiation sensitivity of natural killer activity	radiation sensitivity of natural killer activity	MONDO			2026-06-29
MONDO:0010720	partial androgen insensitivity syndrome	PAIS|Reifenstein syndrome|Reifenstein syndrome, partial|androgen insensitivity, partial|androgen insensitivity, partial, with or without breast cancer|androgen insensitivity, partial, with or without breast cancer, X-linked recessive|familial incomplete Male pseudohermaphroditism, type 1|pais|partial androgen resistance syndrome|pseudohermaphroditism, incomplete male, type I	MONDO	DOID:0080776		2026-06-29
MONDO:0010721	reticuloendotheliosis, X-linked	reticuloendotheliosis, X-linked	MONDO			2026-06-29
MONDO:0010722	X-linked retinal dysplasia		MONDO			2026-06-29
MONDO:0010723	retinitis pigmentosa 2	RP2|RP2 retinitis pigmentosa|retinitis pigmentosa 2|retinitis pigmentosa caused by mutation in RP2|retinitis pigmentosa type 2	MONDO	DOID:0110415		2026-06-29
MONDO:0010725	X-linked retinoschisis	X-linked juvenile retinoschisis|X-linked juvenile retinoschisis type 1|X-linked retinoschisis|XLRS|juvenile X-linked retinoschisis|retinoschisis, X-linked|retinoschisis, X-linked recessive	MONDO	DOID:0060763		2026-06-29
MONDO:0010726	Rett syndrome	RTS|RTT|Rett syndrome|Rett syndrome, X-linked dominant|Rett syndrome, atypical, X-linked dominant|Rett syndrome, preserved speech variant, X-linked dominant|Rett’s disease	MONDO	DOID:1206		2026-06-29
MONDO:0010727	Russell-silver syndrome, X-linked	Russell-silver syndrome, X-linked	MONDO			2026-06-29
MONDO:0010728	SCARF syndrome	SCARF syndrome	MONDO			2026-06-29
MONDO:0010729	X-linked intellectual disability, Schimke type		MONDO			2026-06-29
MONDO:0010730	combined immunodeficiency, X-linked	combined immunodeficiency, X-linked|combined immunodeficiency, X-linked, moderate, X-linked recessive	MONDO			2026-06-29
MONDO:0010731	Simpson-Golabi-Behmel syndrome	DGSX|Golabi-Rosen syndrome|SDYS|SGB syndrome|SGBS|Sara Angers syndrome|Simpson-Golabi-Behmel syndrome|X-linked dysplasia gigantism syndrome	MONDO			2026-06-29
MONDO:0010732	spastic paraparesis-deafness syndrome	Wells-Jankovic syndrome	MONDO	DOID:0081100		2026-06-29
MONDO:0010733	hereditary spastic paraplegia 2	PLP1 hereditary spastic paraplegia|SPG2|X-linked spastic paraplegia type 2|hereditary spastic paraplegia caused by mutation in PLP1|hereditary spastic paraplegia type 2|spastic gait type 2|spastic paraparesis type 2|spastic paraplegia 2, X-linked, X-linked recessive|spastic paraplegia type 2	MONDO	DOID:0110773		2026-06-29
MONDO:0010734	spatial visualization, aptitude for	Turner syndrome-associated neurocognitive phenotype, X-linked recessive|spatial visualization, aptitude for|visuospatial/perceptual abilities, X-linked recessive	MONDO			2026-06-29
MONDO:0010735	Kennedy disease	Kennedy disease|Kennedy's disease|SBMA|SMAX1|X-linked BSMA|X-linked bulbospinal amyotrophy|X-linked bulbospinal muscular atrophy|X-linked spinal and bulbar muscular atrophy|spinal and bulbar muscular atrophy of Kennedy, X-linked recessive|spinal and bulbar muscular atrophy, X-linked type 1	MONDO	DOID:0060161		2026-06-29
MONDO:0010736	split hand-foot malformation 2	SHFM2|split hand-foot malformation type 2|split hand/foot malformation 2	MONDO	DOID:0090027		2026-06-29
MONDO:0010737	spondyloepiphyseal dysplasia tarda, X-linked	spondyloepiphyseal dysplasia tarda, X-linked|spondyloepiphyseal dysplasia tarda, X-linked recessive	MONDO	DOID:0080362		2026-06-29
MONDO:0010738	spondylometaphyseal dysplasia, Golden type	X-linked spondylometaphyseal dysplasia	MONDO			2026-06-29
MONDO:0010739	Taqi polymorphism	Taqi polymorphism	MONDO			2026-06-29
MONDO:0010740	taurodontism, microdontia, and dens invaginatus	taurodontism, microdontia, and dens invaginatus	MONDO			2026-06-29
MONDO:0010741	tooth agenesis, selective, X-linked, 1	EDA tooth agenesis|tooth agenesis caused by mutation in EDA|tooth agenesis, selective, X-linked 1, X-linked dominant|tooth agenesis, selective, X-linked, 1|tooth agenesis, selective, X-linked, type 1	MONDO			2026-06-29
MONDO:0010742	pentalogy of Cantrell	Cantrell deformity|Cantrell syndrome|pentalogy of Cantrell|thoraco-abdominal syndrome	MONDO			2026-06-29
MONDO:0010743	thrombocytopenia 1	X-linked thrombocytopenia with normal platelets|thrombocytopenia 1|thrombocytopenia type 1|thrombocytopenia, X-linked, X-linked recessive|thrombocytopenia, X-linked, intermittent, X-linked recessive	MONDO			2026-06-29
MONDO:0010744	thrombocytopenia with elevated serum IgA and renal disease	thrombocytopenia with elevated serum IgA and renal disease	MONDO			2026-06-29
MONDO:0010745	beta-thalassemia-X-linked thrombocytopenia syndrome	X-linked thrombocytopenia with Beta-thalassemia|XLTT|thrombocytopenia with beta-thalassemia, X-linked, X-linked recessive	MONDO	DOID:0111767		2026-06-29
MONDO:0010746	thumbs, congenital Clasped	thumbs, congenital Clasped	MONDO			2026-06-29
MONDO:0010747	X-linked dystonia-parkinsonism	DYT-TAF1|DYT3|Lubag|Lubag syndrome|X-linked dystonia Parkinsonism|XDP|dystonia-Parkinsonism, X-linked, X-linked recessive	MONDO	DOID:0090057		2026-06-29
MONDO:0010748	torticollis-keloids-cryptorchidism-renal dysplasia syndrome	Goeminne TKCR syndrome	MONDO			2026-06-29
MONDO:0010749	trigonocephaly-short stature-developmental delay syndrome	Say-Meyer syndrome	MONDO			2026-06-29
MONDO:0010750	ulnar hypoplasia-split foot syndrome	Van den Berghe-Dequecker syndrome|ulnar hypoplasia-lobster-claw deformity of feet syndrome	MONDO			2026-06-29
MONDO:0010751	unique green phenomenon	unique green phenomenon	MONDO			2026-06-29
MONDO:0010752	VACTERL association, X-linked, with or without hydrocephalus	VACTERL association, X-linked, X-linked recessive|VACTERL association, X-linked, with or without hydrocephalus	MONDO	DOID:0111766		2026-06-29
MONDO:0010753	cardiac valvular dysplasia, X-linked	CVD1|XMVD|cardiac valvular dysplasia, X-linked|congenital valvular dysplasia|myxomatous valvular dystrophy, X-linked|valvular heart disease, congenital	MONDO	DOID:0111765		2026-06-29
MONDO:0010754	van den Bosch syndrome	van den Bosch syndrome	MONDO			2026-06-29
MONDO:0010755	vesicoureteral reflux, X-linked	vesicoureteral reflux, X-linked	MONDO			2026-06-29
MONDO:0010756	Von Willebrand disease, X-linked form	Von Willebrand disease, X-linked form	MONDO			2026-06-29
MONDO:0010757	widow's peak syndrome	widow's peak syndrome	MONDO			2026-06-29
MONDO:0010758	Wieacker-Wolff syndrome	MCS|MRXS4|Miles-CARPENTER X-linked mental retardation syndrome|Miles-Carpenter syndrome|WRWF|WRWFXLR|Wieacker Wolff syndrome|Wieacker syndrome|Wieacker-Wolff syndrome|Wieacker-Wolff syndrome, X-linked|Wieacker-Wolff syndrome, X-linked recessive|X-linked intellectual disability, Miles-Carpenter type|ZC4H2-Associated Rare Disorders (ZARD)|apraxia, oculomotor, with congenital contractures and muscle atrophy|contractures of feet, muscle atrophy, and oculomotor apraxia|foot contractures-muscle atrophy-oculomotor apraxia syndrome|intellectual disability-developmental delay-contractures syndrome|mental retardation, X-linked, syndromic 4|mental retardation, X-linked, with congenital contractures and Low fingertip arches|mental retardation, X-linked, with congenital contractures and low fingertip arches	MONDO	DOID:0060815		2026-06-29
MONDO:0010759	Wildervanck syndrome	Cervicooculoacoustic syndrome|Wildervanck syndrome	MONDO			2026-06-29
MONDO:0010761	retinitis pigmentosa Y-linked	RPY|Y-linked retinitis pigmentosa|retinitis pigmentosa, Y-linked|retinitis pigmentosa, Y-linked, Y-linked	MONDO	DOID:0110418		2026-06-29
MONDO:0010762	lymphoma, Hodgkin, Y-linked pseudoautosomal	lymphoma, Hodgkin, Y-linked pseudoautosomal	MONDO			2026-06-29
MONDO:0010763	spermatogenic failure, Y-linked, 1	spermatogenic failure, Y-linked, 1|spermatogenic failure, Y-linked, 1, Y-linked|spermatogenic failure, Y-linked, type 1	MONDO	DOID:0070186		2026-06-29
MONDO:0010764	hearing loss, Y-linked 1	DFNY1	MONDO	DOID:0111759		2026-06-29
MONDO:0010765	46,XY complete gonadal dysgenesis	46 XY gonadal dysgenesis|46, XY CGD|46, XY complete gonadal dysgenesis|46, XY pure gonadal dysgenesis|46,XY CGD|46,XY SEX reversal|46,XY gonadal dysgenesis|46,XY pure gonadal dysgenesis|Swyer syndrome	MONDO	DOID:14448		2026-06-29
MONDO:0010767	spermatogenic failure, Y-linked, 2	spermatogenic failure, Y-linked, 2|spermatogenic failure, Y-linked, 2, Y-linked|spermatogenic failure, Y-linked, type 2	MONDO	DOID:0070187		2026-06-29
MONDO:0010768	gonadoblastoma	gonad blastoma|gonadoblastoma	MONDO	DOID:3301		2026-06-29
MONDO:0010769	hairy ears, Y-linked	hairy ears, Y-linked|hairy ears, Y-linked, Y-linked	MONDO			2026-06-29
MONDO:0010770	ubiquitin-activating enzyme, Y-linked	ubiquitin-activating enzyme, Y-linked	MONDO			2026-06-29
MONDO:0010771	histiocytoid cardiomyopathy	Arachnocytosis of the myocardium|Purkinje cell hamartoma|congenital cardiomyopathy|foamy myocardial transformation of infancy|histiocytoid cardiomyopathy|infantile cardiomyopathy with histiocytoid change|infantile xanthomatous cardiomyopathy|isolated Cardiac lipidosis|myocardial hamartoma|oncocytic cardiomyopathy	MONDO	DOID:0080198		2026-06-29
MONDO:0010772	Leber optic atrophy and dystonia	Leber optic atrophy and dystonia	MONDO	DOID:0111755		2026-06-29
MONDO:0010773	mitochondrial myopathy with diabetes	mitochondrial myopathy with diabetes|mitochondrial myopathy, lipid type|myopathy and diabetes mellitus	MONDO			2026-06-29
MONDO:0010774	striatonigral degeneration, infantile, mitochondrial	striatonigral degeneration, infantile, mitochondrial	MONDO			2026-06-29
MONDO:0010775	retinitis pigmentosa-deafness syndrome	retinitis pigmentosa-deafness syndrome	MONDO	DOID:0110829		2026-06-29
MONDO:0010776	hypomagnesemia, hypertension, and hypercholesterolemia, mitochondrial	hypomagnesemia, hypertension, and hypercholesterolemia, mitochondrial	MONDO			2026-06-29
