disease_id	hpo_id	source	evidence_class
MONDO:0015027	HP:0002150	HPO_annotations	curated_association
MONDO:0015027	HP:0002897	HPO_annotations	curated_association
MONDO:0015027	HP:0003072	HPO_annotations	curated_association
MONDO:0015027	HP:0003109	HPO_annotations	curated_association
MONDO:0015027	HP:0003165	HPO_annotations	curated_association
MONDO:0015027	HP:0008200	HPO_annotations	curated_association
MONDO:0015027	HP:0011458	HPO_annotations	curated_association
MONDO:0015027	HP:0040160	HPO_annotations	curated_association
MONDO:0019944	HP:0001627	HPO_annotations	curated_association
MONDO:0019944	HP:0002092	HPO_annotations	curated_association
MONDO:0019944	HP:0003546	HPO_annotations	curated_association
MONDO:0019944	HP:0001324	HPO_annotations	curated_association
MONDO:0019944	HP:0001962	HPO_annotations	curated_association
MONDO:0019944	HP:0002875	HPO_annotations	curated_association
MONDO:0019944	HP:0004755	HPO_annotations	curated_association
MONDO:0019944	HP:0005110	HPO_annotations	curated_association
MONDO:0019944	HP:0005115	HPO_annotations	curated_association
MONDO:0019944	HP:0005317	HPO_annotations	curated_association
MONDO:0019944	HP:0012378	HPO_annotations	curated_association
MONDO:0019944	HP:0012418	HPO_annotations	curated_association
MONDO:0019944	HP:0030148	HPO_annotations	curated_association
MONDO:0019944	HP:0000961	HPO_annotations	curated_association
MONDO:0019944	HP:0001217	HPO_annotations	curated_association
MONDO:0019944	HP:0001254	HPO_annotations	curated_association
MONDO:0019944	HP:0001392	HPO_annotations	curated_association
MONDO:0019944	HP:0001541	HPO_annotations	curated_association
MONDO:0019944	HP:0001609	HPO_annotations	curated_association
MONDO:0019944	HP:0001629	HPO_annotations	curated_association
MONDO:0019944	HP:0001631	HPO_annotations	curated_association
MONDO:0019944	HP:0001643	HPO_annotations	curated_association
MONDO:0019944	HP:0001681	HPO_annotations	curated_association
MONDO:0019944	HP:0001694	HPO_annotations	curated_association
MONDO:0019944	HP:0001708	HPO_annotations	curated_association
MONDO:0019944	HP:0001891	HPO_annotations	curated_association
MONDO:0019944	HP:0002098	HPO_annotations	curated_association
MONDO:0019944	HP:0002105	HPO_annotations	curated_association
MONDO:0019944	HP:0002240	HPO_annotations	curated_association
MONDO:0019944	HP:0003270	HPO_annotations	curated_association
MONDO:0019944	HP:0004756	HPO_annotations	curated_association
MONDO:0019944	HP:0004840	HPO_annotations	curated_association
MONDO:0019944	HP:0005180	HPO_annotations	curated_association
MONDO:0019944	HP:0006695	HPO_annotations	curated_association
MONDO:0019944	HP:0010741	HPO_annotations	curated_association
MONDO:0019944	HP:0011227	HPO_annotations	curated_association
MONDO:0019944	HP:0011604	HPO_annotations	curated_association
MONDO:0019944	HP:0011712	HPO_annotations	curated_association
MONDO:0019944	HP:0012382	HPO_annotations	curated_association
MONDO:0019944	HP:0012398	HPO_annotations	curated_association
MONDO:0019944	HP:0030848	HPO_annotations	curated_association
MONDO:0019944	HP:0030849	HPO_annotations	curated_association
MONDO:0019944	HP:0031138	HPO_annotations	curated_association
MONDO:0019944	HP:0100749	HPO_annotations	curated_association
MONDO:0019944	HP:0000083	HPO_annotations	curated_association
MONDO:0019944	HP:0001279	HPO_annotations	curated_association
MONDO:0019944	HP:0001297	HPO_annotations	curated_association
MONDO:0019944	HP:0001636	HPO_annotations	curated_association
MONDO:0019944	HP:0001892	HPO_annotations	curated_association
MONDO:0019944	HP:0002149	HPO_annotations	curated_association
MONDO:0019944	HP:0002321	HPO_annotations	curated_association
MONDO:0019944	HP:0004308	HPO_annotations	curated_association
MONDO:0019944	HP:0005518	HPO_annotations	curated_association
MONDO:0019944	HP:0006689	HPO_annotations	curated_association
MONDO:0019944	HP:0007430	HPO_annotations	curated_association
MONDO:0019944	HP:0030049	HPO_annotations	curated_association
MONDO:0019944	HP:0030828	HPO_annotations	curated_association
MONDO:0019944	HP:0100724	HPO_annotations	curated_association
MONDO:0009212	HP:0006298	HPO_annotations	curated_association
MONDO:0009212	HP:0000421	HPO_annotations	curated_association
MONDO:0009212	HP:0000132	HPO_annotations	curated_association
MONDO:0009212	HP:0000790	HPO_annotations	curated_association
MONDO:0009212	HP:0000978	HPO_annotations	curated_association
MONDO:0009212	HP:0002239	HPO_annotations	curated_association
MONDO:0009212	HP:0005261	HPO_annotations	curated_association
MONDO:0009212	HP:0007420	HPO_annotations	curated_association
MONDO:0009212	HP:0011884	HPO_annotations	curated_association
MONDO:0009212	HP:0011891	HPO_annotations	curated_association
MONDO:0009212	HP:0025328	HPO_annotations	curated_association
MONDO:0009212	HP:0030140	HPO_annotations	curated_association
MONDO:0009212	HP:0002138	HPO_annotations	curated_association
MONDO:0009212	HP:0011854	HPO_annotations	curated_association
MONDO:0013361	HP:0040250	HPO_annotations	curated_association
MONDO:0013361	HP:0001892	HPO_annotations	curated_association
MONDO:0013361	HP:0002170	HPO_annotations	curated_association
MONDO:0013361	HP:0001903	HPO_annotations	curated_association
MONDO:0013361	HP:0002907	HPO_annotations	curated_association
MONDO:0013361	HP:0006298	HPO_annotations	curated_association
MONDO:0013361	HP:0011884	HPO_annotations	curated_association
MONDO:0013361	HP:0011890	HPO_annotations	curated_association
MONDO:0013361	HP:0011891	HPO_annotations	curated_association
MONDO:0013361	HP:0012233	HPO_annotations	curated_association
MONDO:0013361	HP:0012541	HPO_annotations	curated_association
MONDO:0013361	HP:0030137	HPO_annotations	curated_association
MONDO:0013361	HP:0030138	HPO_annotations	curated_association
MONDO:0013361	HP:0030140	HPO_annotations	curated_association
MONDO:0013361	HP:0004420	HPO_annotations	curated_association
MONDO:0013361	HP:0004936	HPO_annotations	curated_association
MONDO:0010526	HP:0000100	HPO_annotations	curated_association
MONDO:0010526	HP:0000365	HPO_annotations	curated_association
MONDO:0010526	HP:0000524	HPO_annotations	curated_association
MONDO:0010526	HP:0000790	HPO_annotations	curated_association
MONDO:0010526	HP:0000962	HPO_annotations	curated_association
MONDO:0010526	HP:0000966	HPO_annotations	curated_association
MONDO:0010526	HP:0001014	HPO_annotations	curated_association
MONDO:0010526	HP:0001131	HPO_annotations	curated_association
MONDO:0010526	HP:0001369	HPO_annotations	curated_association
MONDO:0010526	HP:0001482	HPO_annotations	curated_association
MONDO:0010526	HP:0001635	HPO_annotations	curated_association
MONDO:0010526	HP:0001903	HPO_annotations	curated_association
MONDO:0010526	HP:0002024	HPO_annotations	curated_association
MONDO:0010526	HP:0002027	HPO_annotations	curated_association
MONDO:0010526	HP:0002829	HPO_annotations	curated_association
MONDO:0010526	HP:0003326	HPO_annotations	curated_association
MONDO:0010526	HP:0004343	HPO_annotations	curated_association
MONDO:0010526	HP:0007957	HPO_annotations	curated_association
MONDO:0010526	HP:0012378	HPO_annotations	curated_association
MONDO:0010526	HP:0100579	HPO_annotations	curated_association
MONDO:0010526	HP:0100585	HPO_annotations	curated_association
MONDO:0010526	HP:0000091	HPO_annotations	curated_association
MONDO:0010526	HP:0000112	HPO_annotations	curated_association
MONDO:0010526	HP:0000179	HPO_annotations	curated_association
MONDO:0010526	HP:0000280	HPO_annotations	curated_association
MONDO:0010526	HP:0000360	HPO_annotations	curated_association
MONDO:0010526	HP:0000518	HPO_annotations	curated_association
MONDO:0010526	HP:0000648	HPO_annotations	curated_association
MONDO:0010526	HP:0000708	HPO_annotations	curated_association
MONDO:0010526	HP:0000823	HPO_annotations	curated_association
MONDO:0010526	HP:0001646	HPO_annotations	curated_association
MONDO:0010526	HP:0001653	HPO_annotations	curated_association
MONDO:0010526	HP:0001678	HPO_annotations	curated_association
MONDO:0010526	HP:0002017	HPO_annotations	curated_association
MONDO:0010526	HP:0002039	HPO_annotations	curated_association
MONDO:0010526	HP:0002046	HPO_annotations	curated_association
MONDO:0010526	HP:0002097	HPO_annotations	curated_association
MONDO:0010526	HP:0003077	HPO_annotations	curated_association
MONDO:0010526	HP:0003119	HPO_annotations	curated_association
MONDO:0010526	HP:0003546	HPO_annotations	curated_association
MONDO:0010526	HP:0004322	HPO_annotations	curated_association
MONDO:0010526	HP:0011710	HPO_annotations	curated_association
MONDO:0010526	HP:0012532	HPO_annotations	curated_association
MONDO:0010526	HP:0031006	HPO_annotations	curated_association
MONDO:0010526	HP:0100543	HPO_annotations	curated_association
MONDO:0010526	HP:0500008	HPO_annotations	curated_association
MONDO:0010526	HP:0000407	HPO_annotations	curated_association
MONDO:0010526	HP:0000716	HPO_annotations	curated_association
MONDO:0010526	HP:0000739	HPO_annotations	curated_association
MONDO:0010526	HP:0000822	HPO_annotations	curated_association
MONDO:0010526	HP:0000873	HPO_annotations	curated_association
MONDO:0010526	HP:0001004	HPO_annotations	curated_association
MONDO:0010526	HP:0001250	HPO_annotations	curated_association
MONDO:0010526	HP:0001297	HPO_annotations	curated_association
MONDO:0010526	HP:0001637	HPO_annotations	curated_association
MONDO:0010526	HP:0001639	HPO_annotations	curated_association
MONDO:0010526	HP:0001681	HPO_annotations	curated_association
MONDO:0010526	HP:0001945	HPO_annotations	curated_association
MONDO:0010526	HP:0002093	HPO_annotations	curated_association
MONDO:0010526	HP:0002094	HPO_annotations	curated_association
MONDO:0010526	HP:0002321	HPO_annotations	curated_association
MONDO:0010526	HP:0002376	HPO_annotations	curated_association
MONDO:0010526	HP:0002571	HPO_annotations	curated_association
MONDO:0010526	HP:0002823	HPO_annotations	curated_association
MONDO:0010526	HP:0004306	HPO_annotations	curated_association
MONDO:0010526	HP:0004349	HPO_annotations	curated_association
MONDO:0010526	HP:0006510	HPO_annotations	curated_association
MONDO:0010526	HP:0011675	HPO_annotations	curated_association
MONDO:0010526	HP:0100820	HPO_annotations	curated_association
MONDO:0010526	HP:0000975	HPO_annotations	curated_association
MONDO:0019133	HP:0000003	HPO_annotations	curated_association
MONDO:0019133	HP:0000278	HPO_annotations	curated_association
MONDO:0019133	HP:0000337	HPO_annotations	curated_association
MONDO:0019133	HP:0000343	HPO_annotations	curated_association
MONDO:0019133	HP:0000486	HPO_annotations	curated_association
MONDO:0019133	HP:0000494	HPO_annotations	curated_association
MONDO:0019133	HP:0001263	HPO_annotations	curated_association
MONDO:0019133	HP:0001770	HPO_annotations	curated_association
MONDO:0019133	HP:0002019	HPO_annotations	curated_association
MONDO:0019133	HP:0002514	HPO_annotations	curated_association
MONDO:0019133	HP:0004389	HPO_annotations	curated_association
MONDO:0019133	HP:0010956	HPO_annotations	curated_association
MONDO:0019133	HP:0000028	HPO_annotations	curated_association
MONDO:0019133	HP:0000252	HPO_annotations	curated_association
MONDO:0019133	HP:0000369	HPO_annotations	curated_association
MONDO:0019133	HP:0000411	HPO_annotations	curated_association
MONDO:0019133	HP:0000508	HPO_annotations	curated_association
MONDO:0019133	HP:0001166	HPO_annotations	curated_association
MONDO:0019133	HP:0001252	HPO_annotations	curated_association
MONDO:0019133	HP:0001511	HPO_annotations	curated_association
MONDO:0019133	HP:0001601	HPO_annotations	curated_association
MONDO:0019133	HP:0004279	HPO_annotations	curated_association
MONDO:0019133	HP:0006101	HPO_annotations	curated_association
MONDO:0019133	HP:0007678	HPO_annotations	curated_association
MONDO:0019133	HP:0045075	HPO_annotations	curated_association
MONDO:0009211	HP:0002239	HPO_annotations	curated_association
MONDO:0009211	HP:0000225	HPO_annotations	curated_association
MONDO:0009211	HP:0004846	HPO_annotations	curated_association
MONDO:0009211	HP:0008151	HPO_annotations	curated_association
MONDO:0009211	HP:0000138	HPO_annotations	curated_association
MONDO:0009211	HP:0010881	HPO_annotations	curated_association
MONDO:0009211	HP:0011891	HPO_annotations	curated_association
MONDO:0019132	HP:0000518	HPO_annotations	curated_association
MONDO:0019132	HP:0001305	HPO_annotations	curated_association
MONDO:0019132	HP:0001320	HPO_annotations	curated_association
MONDO:0019132	HP:0002280	HPO_annotations	curated_association
MONDO:0019132	HP:0002460	HPO_annotations	curated_association
MONDO:0019132	HP:0003444	HPO_annotations	curated_association
MONDO:0019132	HP:0008944	HPO_annotations	curated_association
MONDO:0009210	HP:0005261	HPO_annotations	curated_association
MONDO:0009210	HP:0000225	HPO_annotations	curated_association
MONDO:0009210	HP:0000790	HPO_annotations	curated_association
MONDO:0009210	HP:0001934	HPO_annotations	curated_association
MONDO:0009210	HP:0002239	HPO_annotations	curated_association
MONDO:0009210	HP:0004846	HPO_annotations	curated_association
MONDO:0009210	HP:0006298	HPO_annotations	curated_association
MONDO:0009210	HP:0007420	HPO_annotations	curated_association
MONDO:0009210	HP:0011890	HPO_annotations	curated_association
MONDO:0009210	HP:0011891	HPO_annotations	curated_association
MONDO:0009210	HP:0030137	HPO_annotations	curated_association
MONDO:0009210	HP:0030140	HPO_annotations	curated_association
MONDO:0009210	HP:0002105	HPO_annotations	curated_association
MONDO:0009210	HP:0002170	HPO_annotations	curated_association
MONDO:0009210	HP:0002573	HPO_annotations	curated_association
MONDO:0009210	HP:0100608	HPO_annotations	curated_association
MONDO:0010046	HP:0002064	HPO_annotations	curated_association
MONDO:0010046	HP:0002515	HPO_annotations	curated_association
MONDO:0010046	HP:0002607	HPO_annotations	curated_association
MONDO:0010046	HP:0002751	HPO_annotations	curated_association
MONDO:0010046	HP:0012701	HPO_annotations	curated_association
MONDO:0010046	HP:0000085	HPO_annotations	curated_association
MONDO:0010046	HP:0001250	HPO_annotations	curated_association
MONDO:0010046	HP:0002218	HPO_annotations	curated_association
MONDO:0010046	HP:0002827	HPO_annotations	curated_association
MONDO:0010046	HP:0004322	HPO_annotations	curated_association
MONDO:0005508	HP:0030431	HPO_annotations	curated_association
MONDO:0005508	HP:0001376	HPO_annotations	curated_association
MONDO:0005508	HP:0002763	HPO_annotations	curated_association
MONDO:0005508	HP:0002815	HPO_annotations	curated_association
MONDO:0005508	HP:0002823	HPO_annotations	curated_association
MONDO:0005508	HP:0003330	HPO_annotations	curated_association
MONDO:0005508	HP:0003959	HPO_annotations	curated_association
MONDO:0005508	HP:0004302	HPO_annotations	curated_association
MONDO:0005508	HP:0004322	HPO_annotations	curated_association
MONDO:0005508	HP:0012531	HPO_annotations	curated_association
MONDO:0005508	HP:0040069	HPO_annotations	curated_association
MONDO:0005508	HP:0001369	HPO_annotations	curated_association
MONDO:0005508	HP:0002673	HPO_annotations	curated_association
MONDO:0005508	HP:0002857	HPO_annotations	curated_association
MONDO:0005508	HP:0002991	HPO_annotations	curated_association
MONDO:0005508	HP:0002992	HPO_annotations	curated_association
MONDO:0005508	HP:0003016	HPO_annotations	curated_association
MONDO:0005508	HP:0003026	HPO_annotations	curated_association
MONDO:0005508	HP:0003326	HPO_annotations	curated_association
MONDO:0005508	HP:0003474	HPO_annotations	curated_association
MONDO:0005508	HP:0003977	HPO_annotations	curated_association
MONDO:0005508	HP:0005922	HPO_annotations	curated_association
MONDO:0005508	HP:0006385	HPO_annotations	curated_association
MONDO:0005508	HP:0006487	HPO_annotations	curated_association
MONDO:0005508	HP:0008800	HPO_annotations	curated_association
MONDO:0005508	HP:0009821	HPO_annotations	curated_association
MONDO:0005508	HP:0009826	HPO_annotations	curated_association
MONDO:0005508	HP:0010049	HPO_annotations	curated_association
MONDO:0005508	HP:0010501	HPO_annotations	curated_association
MONDO:0005508	HP:0025232	HPO_annotations	curated_association
MONDO:0005508	HP:0030883	HPO_annotations	curated_association
MONDO:0005508	HP:0032510	HPO_annotations	curated_association
MONDO:0005508	HP:0040071	HPO_annotations	curated_association
MONDO:0005508	HP:0100555	HPO_annotations	curated_association
MONDO:0005508	HP:0100559	HPO_annotations	curated_association
MONDO:0005508	HP:0000016	HPO_annotations	curated_association
MONDO:0005508	HP:0000896	HPO_annotations	curated_association
MONDO:0005508	HP:0000918	HPO_annotations	curated_association
MONDO:0005508	HP:0001191	HPO_annotations	curated_association
MONDO:0005508	HP:0001850	HPO_annotations	curated_association
MONDO:0005508	HP:0002015	HPO_annotations	curated_association
MONDO:0005508	HP:0002107	HPO_annotations	curated_association
MONDO:0005508	HP:0002144	HPO_annotations	curated_association
MONDO:0005508	HP:0002176	HPO_annotations	curated_association
MONDO:0005508	HP:0002318	HPO_annotations	curated_association
MONDO:0005508	HP:0003396	HPO_annotations	curated_association
MONDO:0005508	HP:0003406	HPO_annotations	curated_association
MONDO:0005508	HP:0004684	HPO_annotations	curated_association
MONDO:0005508	HP:0005214	HPO_annotations	curated_association
MONDO:0005508	HP:0006765	HPO_annotations	curated_association
MONDO:0005508	HP:0008443	HPO_annotations	curated_association
MONDO:0005508	HP:0012151	HPO_annotations	curated_association
MONDO:0005508	HP:0020110	HPO_annotations	curated_association
MONDO:0005508	HP:0031625	HPO_annotations	curated_association
MONDO:0005508	HP:0040163	HPO_annotations	curated_association
MONDO:0005508	HP:0100749	HPO_annotations	curated_association
MONDO:0010082	HP:0000358	HPO_annotations	curated_association
MONDO:0010082	HP:0000463	HPO_annotations	curated_association
MONDO:0010082	HP:0001608	HPO_annotations	curated_association
MONDO:0010082	HP:0001682	HPO_annotations	curated_association
MONDO:0010082	HP:0004322	HPO_annotations	curated_association
MONDO:0010082	HP:0005174	HPO_annotations	curated_association
MONDO:0010082	HP:0008777	HPO_annotations	curated_association
MONDO:0010082	HP:0011675	HPO_annotations	curated_association
MONDO:0010082	HP:0000023	HPO_annotations	curated_association
MONDO:0010082	HP:0001513	HPO_annotations	curated_association
MONDO:0010082	HP:0002093	HPO_annotations	curated_association
MONDO:0010082	HP:0002650	HPO_annotations	curated_association
MONDO:0010082	HP:0002808	HPO_annotations	curated_association
MONDO:0010082	HP:0000286	HPO_annotations	curated_association
MONDO:0010082	HP:0000347	HPO_annotations	curated_association
MONDO:0010082	HP:0000470	HPO_annotations	curated_association
MONDO:0010082	HP:0000568	HPO_annotations	curated_association
MONDO:0010082	HP:0000639	HPO_annotations	curated_association
MONDO:0010082	HP:0000691	HPO_annotations	curated_association
MONDO:0010082	HP:0001061	HPO_annotations	curated_association
MONDO:0010082	HP:0001080	HPO_annotations	curated_association
MONDO:0010082	HP:0001249	HPO_annotations	curated_association
MONDO:0010082	HP:0003119	HPO_annotations	curated_association
MONDO:0010082	HP:0005048	HPO_annotations	curated_association
MONDO:0010082	HP:0005978	HPO_annotations	curated_association
MONDO:0010082	HP:0007598	HPO_annotations	curated_association
MONDO:0009863	HP:0001332	HPO_annotations	curated_association
MONDO:0009863	HP:0001336	HPO_annotations	curated_association
MONDO:0009863	HP:0001252	HPO_annotations	curated_association
MONDO:0009863	HP:0002179	HPO_annotations	curated_association
MONDO:0009863	HP:0000508	HPO_annotations	curated_association
MONDO:0009863	HP:0000711	HPO_annotations	curated_association
MONDO:0009863	HP:0000713	HPO_annotations	curated_association
MONDO:0009863	HP:0000716	HPO_annotations	curated_association
MONDO:0009863	HP:0000750	HPO_annotations	curated_association
MONDO:0009863	HP:0000980	HPO_annotations	curated_association
MONDO:0009863	HP:0001249	HPO_annotations	curated_association
MONDO:0009863	HP:0001250	HPO_annotations	curated_association
MONDO:0009863	HP:0001251	HPO_annotations	curated_association
MONDO:0009863	HP:0001266	HPO_annotations	curated_association
MONDO:0009863	HP:0001270	HPO_annotations	curated_association
MONDO:0009863	HP:0001276	HPO_annotations	curated_association
MONDO:0009863	HP:0001347	HPO_annotations	curated_association
MONDO:0009863	HP:0002015	HPO_annotations	curated_association
MONDO:0009863	HP:0002063	HPO_annotations	curated_association
MONDO:0009863	HP:0002067	HPO_annotations	curated_association
MONDO:0009863	HP:0002071	HPO_annotations	curated_association
MONDO:0009863	HP:0002072	HPO_annotations	curated_association
MONDO:0009863	HP:0002169	HPO_annotations	curated_association
MONDO:0009863	HP:0002329	HPO_annotations	curated_association
MONDO:0009863	HP:0002421	HPO_annotations	curated_association
MONDO:0009863	HP:0002487	HPO_annotations	curated_association
MONDO:0009863	HP:0002521	HPO_annotations	curated_association
MONDO:0009863	HP:0002527	HPO_annotations	curated_association
MONDO:0009863	HP:0010553	HPO_annotations	curated_association
MONDO:0011862	HP:0001257	HPO_annotations	curated_association
MONDO:0011862	HP:0001347	HPO_annotations	curated_association
MONDO:0011862	HP:0002169	HPO_annotations	curated_association
MONDO:0011862	HP:0012407	HPO_annotations	curated_association
MONDO:0011862	HP:0030051	HPO_annotations	curated_association
MONDO:0011862	HP:0000407	HPO_annotations	curated_association
MONDO:0009025	HP:0000121	HPO_annotations	curated_association
MONDO:0009025	HP:0001959	HPO_annotations	curated_association
MONDO:0009025	HP:0001960	HPO_annotations	curated_association
MONDO:0009025	HP:0011731	HPO_annotations	curated_association
MONDO:0009025	HP:0012603	HPO_annotations	curated_association
MONDO:0009025	HP:0000083	HPO_annotations	curated_association
MONDO:0009025	HP:0001095	HPO_annotations	curated_association
MONDO:0009025	HP:0001297	HPO_annotations	curated_association
MONDO:0009025	HP:0001511	HPO_annotations	curated_association
MONDO:0009025	HP:0001712	HPO_annotations	curated_association
MONDO:0009025	HP:0012606	HPO_annotations	curated_association
MONDO:0008692	HP:0000707	HPO_annotations	curated_association
MONDO:0008692	HP:0002570	HPO_annotations	curated_association
MONDO:0008692	HP:0025201	HPO_annotations	curated_association
MONDO:0008692	HP:0100513	HPO_annotations	curated_association
MONDO:0008692	HP:0000529	HPO_annotations	curated_association
MONDO:0008692	HP:0000551	HPO_annotations	curated_association
MONDO:0008692	HP:0000662	HPO_annotations	curated_association
MONDO:0008692	HP:0001284	HPO_annotations	curated_association
MONDO:0008692	HP:0001508	HPO_annotations	curated_association
MONDO:0008692	HP:0001903	HPO_annotations	curated_association
MONDO:0008692	HP:0001923	HPO_annotations	curated_association
MONDO:0008692	HP:0002028	HPO_annotations	curated_association
MONDO:0008692	HP:0002904	HPO_annotations	curated_association
MONDO:0008692	HP:0003073	HPO_annotations	curated_association
MONDO:0008692	HP:0003146	HPO_annotations	curated_association
MONDO:0008692	HP:0003233	HPO_annotations	curated_association
MONDO:0008692	HP:0003326	HPO_annotations	curated_association
MONDO:0008692	HP:0003563	HPO_annotations	curated_association
MONDO:0008692	HP:0004905	HPO_annotations	curated_association
MONDO:0008692	HP:0007703	HPO_annotations	curated_association
MONDO:0008692	HP:0012153	HPO_annotations	curated_association
MONDO:0008692	HP:0100512	HPO_annotations	curated_association
MONDO:0008692	HP:0000510	HPO_annotations	curated_association
MONDO:0008692	HP:0000575	HPO_annotations	curated_association
MONDO:0008692	HP:0000938	HPO_annotations	curated_association
MONDO:0008692	HP:0001260	HPO_annotations	curated_association
MONDO:0008692	HP:0001310	HPO_annotations	curated_association
MONDO:0008692	HP:0001397	HPO_annotations	curated_association
MONDO:0008692	HP:0001761	HPO_annotations	curated_association
MONDO:0008692	HP:0001762	HPO_annotations	curated_association
MONDO:0008692	HP:0002013	HPO_annotations	curated_association
MONDO:0008692	HP:0002066	HPO_annotations	curated_association
MONDO:0008692	HP:0002136	HPO_annotations	curated_association
MONDO:0008692	HP:0002240	HPO_annotations	curated_association
MONDO:0008692	HP:0002403	HPO_annotations	curated_association
MONDO:0008692	HP:0002493	HPO_annotations	curated_association
MONDO:0008692	HP:0002495	HPO_annotations	curated_association
MONDO:0008692	HP:0002751	HPO_annotations	curated_association
MONDO:0008692	HP:0002910	HPO_annotations	curated_association
MONDO:0008692	HP:0003198	HPO_annotations	curated_association
MONDO:0008692	HP:0003376	HPO_annotations	curated_association
MONDO:0008692	HP:0003487	HPO_annotations	curated_association
MONDO:0008692	HP:0006858	HPO_annotations	curated_association
MONDO:0008692	HP:0007894	HPO_annotations	curated_association
MONDO:0008692	HP:0008151	HPO_annotations	curated_association
MONDO:0008692	HP:0009053	HPO_annotations	curated_association
MONDO:0008692	HP:0010831	HPO_annotations	curated_association
MONDO:0008692	HP:0025022	HPO_annotations	curated_association
MONDO:0008692	HP:0000508	HPO_annotations	curated_association
MONDO:0008692	HP:0000602	HPO_annotations	curated_association
MONDO:0008692	HP:0000618	HPO_annotations	curated_association
MONDO:0008692	HP:0000821	HPO_annotations	curated_association
MONDO:0008692	HP:0001097	HPO_annotations	curated_association
MONDO:0008692	HP:0001394	HPO_annotations	curated_association
MONDO:0008692	HP:0001395	HPO_annotations	curated_association
MONDO:0008692	HP:0001635	HPO_annotations	curated_association
MONDO:0008692	HP:0001640	HPO_annotations	curated_association
MONDO:0008692	HP:0001892	HPO_annotations	curated_association
MONDO:0008692	HP:0002878	HPO_annotations	curated_association
MONDO:0008692	HP:0012804	HPO_annotations	curated_association
MONDO:0011992	HP:0002385	HPO_annotations	curated_association
MONDO:0011992	HP:0008441	HPO_annotations	curated_association
MONDO:0011992	HP:0000763	HPO_annotations	curated_association
MONDO:0011992	HP:0012514	HPO_annotations	curated_association
MONDO:0011992	HP:0000519	HPO_annotations	curated_association
MONDO:0011992	HP:0001087	HPO_annotations	curated_association
MONDO:0011992	HP:0003134	HPO_annotations	curated_association
MONDO:0011992	HP:0007141	HPO_annotations	curated_association
MONDO:0011992	HP:0008480	HPO_annotations	curated_association
MONDO:0011992	HP:0012513	HPO_annotations	curated_association
MONDO:0011992	HP:0100712	HPO_annotations	curated_association
MONDO:0008504	HP:0011675	HPO_annotations	curated_association
MONDO:0008504	HP:0001279	HPO_annotations	curated_association
MONDO:0008504	HP:0001681	HPO_annotations	curated_association
MONDO:0008504	HP:0002094	HPO_annotations	curated_association
MONDO:0008504	HP:0031664	HPO_annotations	curated_association
MONDO:0008504	HP:0000822	HPO_annotations	curated_association
MONDO:0012213	HP:0001249	HPO_annotations	curated_association
MONDO:0012213	HP:0001324	HPO_annotations	curated_association
MONDO:0012213	HP:0003202	HPO_annotations	curated_association
MONDO:0012213	HP:0007141	HPO_annotations	curated_association
MONDO:0012213	HP:0030890	HPO_annotations	curated_association
MONDO:0012213	HP:0000079	HPO_annotations	curated_association
MONDO:0012213	HP:0000518	HPO_annotations	curated_association
MONDO:0012213	HP:0001317	HPO_annotations	curated_association
MONDO:0012213	HP:0006938	HPO_annotations	curated_association
MONDO:0012213	HP:0007024	HPO_annotations	curated_association
MONDO:0012213	HP:0008209	HPO_annotations	curated_association
MONDO:0007037	HP:0002808	HPO_annotations	curated_association
MONDO:0007037	HP:0003498	HPO_annotations	curated_association
MONDO:0007037	HP:0005619	HPO_annotations	curated_association
MONDO:0007037	HP:0009826	HPO_annotations	curated_association
MONDO:0007037	HP:0000242	HPO_annotations	curated_association
MONDO:0007037	HP:0000309	HPO_annotations	curated_association
MONDO:0007037	HP:0000365	HPO_annotations	curated_association
MONDO:0007037	HP:0000463	HPO_annotations	curated_association
MONDO:0007037	HP:0001156	HPO_annotations	curated_association
MONDO:0007037	HP:0002870	HPO_annotations	curated_association
MONDO:0007037	HP:0002938	HPO_annotations	curated_association
MONDO:0007037	HP:0003026	HPO_annotations	curated_association
MONDO:0007037	HP:0003194	HPO_annotations	curated_association
MONDO:0007037	HP:0003416	HPO_annotations	curated_association
MONDO:0007037	HP:0005819	HPO_annotations	curated_association
MONDO:0007037	HP:0008445	HPO_annotations	curated_association
MONDO:0007037	HP:0008947	HPO_annotations	curated_association
MONDO:0007037	HP:0010241	HPO_annotations	curated_association
MONDO:0007037	HP:0010536	HPO_annotations	curated_association
MONDO:0007037	HP:0011452	HPO_annotations	curated_association
MONDO:0007037	HP:0045086	HPO_annotations	curated_association
MONDO:0007037	HP:0045087	HPO_annotations	curated_association
MONDO:0007037	HP:0000260	HPO_annotations	curated_association
MONDO:0007037	HP:0000956	HPO_annotations	curated_association
MONDO:0007037	HP:0001513	HPO_annotations	curated_association
MONDO:0007037	HP:0002091	HPO_annotations	curated_association
MONDO:0007037	HP:0003180	HPO_annotations	curated_association
MONDO:0007037	HP:0011867	HPO_annotations	curated_association
MONDO:0007037	HP:0012418	HPO_annotations	curated_association
MONDO:0017919	HP:0000039	HPO_annotations	curated_association
MONDO:0017919	HP:0000076	HPO_annotations	curated_association
MONDO:0017919	HP:0002836	HPO_annotations	curated_association
MONDO:0017919	HP:0004298	HPO_annotations	curated_association
MONDO:0017919	HP:0010866	HPO_annotations	curated_association
MONDO:0017919	HP:0100645	HPO_annotations	curated_association
